"","representative","rank","kingdom","phylum","class","order","family","genus","species","taxon"
"3665","3fcc251b154466ca5ec8c0ec410b0bea7a7733d5","species",NA,"Bacillariophyta","Mediophyceae","Biddulphiales","Biddulphiaceae","Biddulphia","Biddulphia alternans","Biddulphia alternans"
"3666","402b5b0fecc251c6957854c9c11cc4544fac21fe","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"3667","ea43de7b53768ae248381ff510a560564fb2b7f7","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes"
"3668","42774e65507ca0db32e1fee0e7ca52b2ce738c01","family",NA,"Rhodophyta","Florideophyceae","Gracilariales","Gracilariaceae",NA,NA,"Gracilariaceae"
"3669","4555c1ba28bd3cde4d6819df1e830885bab0c1be","species","Metazoa","Porifera","Demospongiae","Bubarida","Dictyonellidae","Scopalina","Scopalina ruetzleri","Scopalina ruetzleri"
"3670","e4e2050f99bc1984645e641aacfec33a7ed87794","species",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Globisporangium","Globisporangium heterothallicum","Globisporangium heterothallicum"
"3671","28fe6f7f94fffb8b2ca6397b1c1def0aaa3f2d88","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"3672","39a9b634a317983dee212b34523968f3b418e712","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"3673","a07923c06f65724e1faa2683e36b1aa18e36569d","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola"
"3674","50a8a0404f9c86fdb0b5c8c97d21cb8e0a1f5264","family","Metazoa","Arthropoda","Insecta","Diptera","Cecidomyiidae",NA,NA,"Cecidomyiidae"
"3675","5cae81a7bb760717fd5f72bc7d11b4f66b1bdf5f","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"3676","3b464a5c4c456dcc58cbc8ca5d9c4dcd6d9e2ed0","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"3677","5da17d373d55a3079c782e5feb6ff4bef07aa78c","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"3678","2a073b999b4bd2fd7c4168a2f41277c8546337b9","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"3679","42948359ca0a226cf5cbe353020e645744e77f26","genus","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Taphrinaceae","Taphrina",NA,"Taphrina"
"3680","8272812a4c364b2fcb9e829655f8d45eb84a91dc","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola"
"3681","1ed9aa6ef91d1f8f47caf2afd4de8b3be32ed066","genus",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium",NA,"Cochliopodium"
"3682","22a7e476d95d0f3d60c07db4ab0ee792c7701ae4","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes"
"3683","e9f494a28eaefb6a075fb13f6489dd28d37b9bec","order","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA,"Agaricales"
"3684","1a35be56af95107b31ecda66de45b8d34df43a2d","genus","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",NA,"Trichoderma"
"3685","d9d1f2091930b657822b762cd783e81b6888f4d8","genus",NA,"Discosea","Flabellinia","Dactylopodida","Paramoebidae","Korotnevella",NA,"Korotnevella"
"3686","c52a1976dbb68fc591d439cfd49a1b1b6a6f9c28","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola"
"3687","10a3d860df6e63a704c62c34e4cc6429b2e8fd08","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"3688","7732e4ce53b880e6bf8908c75c4b992cdf4ebf46","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"3689","2849714cf26ccaae0acfa70b886935889f2f2df7","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"3690","a0a5b30fa89991393e3ffe72391a03088713ee52","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"3691","defcf74c5c8e9fdb626c558cfb927de9c5c7c747","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"3692","8c8de11ced065921f61b138a00394a3a17392f3a","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"3693","b76e9e0117a8fb166dbdbe587f09399a70e75fdd","phylum","Fungi","Basidiomycota",NA,NA,NA,NA,NA,"Basidiomycota"
"3694","0755b7333041f57e63b4c78f199d79bf594b7989","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"3695","3e2e11bfed69feebea39f23b5974418c0a5ad98b","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"3696","f058673c2d4894e73cc3259fe36663ac2fcab208","species","Metazoa","Arthropoda","Insecta","Lepidoptera","Tortricidae","Cnephasia","Cnephasia orthias","Cnephasia orthias"
"3697","f022709c2d51f2c4ff6bc1487f73862b662da9c9","order","Metazoa","Arthropoda","Insecta","Diptera",NA,NA,NA,"Diptera"
"3698","790dc026ef87dfc21fb696b99c5d1b214a0698ef","class","Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA,"Eurotatoria"
"3699","a54955648e8f569b8c16edfaa99377ac12dc9f36","phylum","Fungi","Basidiomycota",NA,NA,NA,NA,NA,"Basidiomycota"
"3700","3d3591c15ce793cbc645b28226b71427d0497224","phylum",NA,"Proteobacteria",NA,NA,NA,NA,NA,"Proteobacteria"
"3701","1ecbce64cff3bfe82a9bc41b76890d1d472b8591","species",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Globisporangium","Globisporangium spinosum","Globisporangium spinosum"
"3702","8f2254183e5f8aa607517dc8a2f706bd8faa97c9","order",NA,"Proteobacteria","Alphaproteobacteria","Rhodospirillales",NA,NA,NA,"Rhodospirillales"
"3703","d5a4aacfea8ee74043e894550b57c099cbb1f47a","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"3704","517393123d89afa04a4a4f9c1759c4c9959239c7","family","Metazoa","Arthropoda","Insecta","Ephemeroptera","Heptageniidae",NA,NA,"Heptageniidae"
"3705","fc96e6f6a10d98e8c114a464175f56f83113e3e0","family",NA,"Apicomplexa","Conoidasida","Eucoccidiorida","Eimeriidae",NA,NA,"Eimeriidae"
"3706","1089ebfec3d4da5ec62a449715ac2e681689db92","family",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Comamonadaceae"
"3707","2fdbe55cb2202517b4c876830f6bd6a30a04e5d9","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"3708","c05a91d94129cdab022798d9fb901641ece91237","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa"
"3709","b5dc2f8750309534d752c3d162f4344970a9507f","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola"
"3710","a580cdab27073cee320dc881f9fb3c5a508767b9","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"3711","734ea5a2027b1382c8c6bc7c60c86cf6defadb20","genus",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales",NA,"Methylibium",NA,"Methylibium"
"3712","995050998e8e875c8ee7c77603383f5847810777","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae"
"3713","567b93e5b946717fa75c45992a0c3cae9f6adb58","genus",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium",NA,"Cochliopodium"
"3714","339e5a277bba3d899f755676ee23b4b89397db37","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"3715","f59390660ef9a8299af7da76a98d7e9257213233","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"3716","dc914f87b0b438e3999214c4784c123c612ba0b7","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes"
"3717","221eee9c3e0c3393c07a624dea9d860202cdd4e4","genus","Metazoa","Arthropoda","Insecta","Plecoptera","Leuctridae","Paraleuctra",NA,"Paraleuctra"
"3718","71cbed36b643adcf6231ae50e9ee43467e49c222","species","Metazoa","Arthropoda","Insecta","Lepidoptera","Argyresthiidae","Argyresthia","Argyresthia goedartella","Argyresthia goedartella"
"3719","7e59d562da212d11d6418b26fadf1f09e1a2b44e","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"3720","cd2d08ad317ca3db068c077dede8e72d344a4d49","class","Metazoa","Arthropoda","Insecta",NA,NA,NA,NA,"Insecta"
"3721","d250915c89f9289f34bede59f21a75642cf16d21","genus","Viridiplantae","Chlorophyta","Trebouxiophyceae","Trebouxiales","Trebouxiaceae","Trebouxia",NA,"Trebouxia"
"3722","ecb4ef8871101ea8233432a7667e0ed147c98b74","genus","Metazoa","Chordata","Amphibia","Anura","Ascaphidae","Ascaphus",NA,"Ascaphus"
"3723","39fd91c9bf89464073dc80d6e175ee19f14c167b","genus",NA,"Oomycota",NA,"Peronosporales","Peronosporaceae","Phytophthora",NA,"Phytophthora"
"3724","e4bdfbb70b63a38a7809bd54bc9e0839475459b7","order","Fungi","Ascomycota","Sordariomycetes","Glomerellales",NA,NA,NA,"Glomerellales"
"3725","f46c48e93063d1c4e39eb1db33d8a6bfbb098e45","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"3726","682be6e52973d57afc61c904bb194a3547a46926","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"3727","a8b4eabf3a0e1716d4ca4a09100565caba79e043","class",NA,"Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA,"Alphaproteobacteria"
"3728","e3b3b03b87dd00a89a5c48a9a9d1b97d4c683447","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa"
"3729","a5ca48a581744e3117d4ad3cab0f1ab29d1c3c59","class",NA,"Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA,"Alphaproteobacteria"
"3730","e9efc28b81ad258f318bdd04acddb6ba32328d82","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"3731","88fb41eb449dfd04ba37bdcd289a81542b495ff3","order","Fungi","Ascomycota","Sordariomycetes","Glomerellales",NA,NA,NA,"Glomerellales"
"3732","750d1f07e5f9006b240bddc759a5cbd34b7636af","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes"
"3733","1e06f050cae2b058c001bee9378dbafb04319531","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"3734","12be5ba0a84dadbd0ca3a20892db6f5c2684a0dd","species","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","Pertusaria","Pertusaria propinqua","Pertusaria propinqua"
"3735","1f1a29d0b4990e4c7ba2ec8b1aa139194f9210ce","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes"
"3736","92c024a9662f1b85d67af2eee5fb2ed9b67571df","class",NA,"Proteobacteria","Betaproteobacteria",NA,NA,NA,NA,"Betaproteobacteria"
"3737","ff94b4eb7b9a5faa41b1bc8a80766234281b59cd","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"3738","3cb234b665165145a425359911f8b7e7fc4fa1fc","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"3739","a45ed0985068a1831cb34b29bc4a203556d7a256","species","Metazoa","Mollusca","Polyplacophora","Chitonida","Cryptoplacidae","Cryptoplax","Cryptoplax japonica","Cryptoplax japonica"
"3740","5f2038d8e26c2cd97654f01f587cf3dd305ce788","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"3741","0d05fdd8643eeb4a45880e973816f3719eba3ac8","genus","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Verticillium",NA,"Verticillium"
"3742","b27f53c685e491b8509ec5c3eaf79f5bf843843f","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"3743","6cf3d8ef565e774379449f7f139fa08ed0df01e0","order","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Hypocreales"
"3744","ff5fd8b3edca0d977f3395f99868f3d34db7202a","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"3745","d56927f6c89597569180eef7e24ec2d058e73a50","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"3746","0382703e3e4fd04b2922c46e27c224119a142ff9","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"3747","f1fc18e6b6866e0dbb6e1193eb0ad4b7f0699cfc","class",NA,"Proteobacteria","Betaproteobacteria",NA,NA,NA,NA,"Betaproteobacteria"
"3748","4c274be2b9d28d237ff379259dc7e6bbd64718ed","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"3749","8aa34c0c017b9d97a62bbcc441c738ef9b908532","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"3750","6cc4c9d1d47e0bbc426ef3d6abc24f11d9ec8d31","order","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Hypocreales"
"3751","44ee3d6b506030a4393237bb18f0ea860586e7a4","genus","Metazoa","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus",NA,"Chaetonotus"
"3752","625aadf7a95a81876ec6759a2ea4ec4a94943e1f","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"3753","bb98d175cc13a929fdfd8c04bfa16c1f3cf6287d","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae"
"3754","0824b202a1882b24ba7e57b3e58b4b6d7c69092d","genus",NA,"Oomycota",NA,"Peronosporales","Peronosporaceae","Phytophthora",NA,"Phytophthora"
"3755","d745aca50f92b2d5b53b0e3b2cd97b4448c0ce5b","family",NA,"Apicomplexa","Conoidasida","Eucoccidiorida","Eimeriidae",NA,NA,"Eimeriidae"
"3756","013d0647fab126837f92ecacc3b273754d8cc0c8","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"3757","ca2d0a0c85c106017464ee60a61df44002e6617e","family","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"Chironomidae"
"3758","291a2389a8a042c049ba5e3ea62ca2b2cd7c394c","class",NA,"Proteobacteria","Betaproteobacteria",NA,NA,NA,NA,"Betaproteobacteria"
"3759","31fcef19035259d68f23c174b6f54ffb8cd91f4e","class",NA,"Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA,"Gammaproteobacteria"
"3760","f09bae73758fb1e7505e5ec712070efa17949796","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes"
"3761","9834075d41d73f884ce43cbcee0bccca07a63bf6","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"3762","8e3d4f361529a3d89a6506f590215a3f4b508f2e","family","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"Chironomidae"
"3763","59025a4cd96ecd2272e1b186e2038220406d4af6","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes"
"3764","6e36c531ce970c6f83ab550be64422358c8c41d2","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"3765","8268f9f85bb3a41bc70df6a053010eb7a2916d1a","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"3766","c3578ff10e4ae844e3b74735e2494c18c68eb1c7","species","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlamydomonadaceae","Chlamydomonas","Chlamydomonas reinhardtii","Chlamydomonas reinhardtii"
"3767","76a4933e8b57d9f636e5b5b4980ba064fb5cc4ef","genus",NA,"Bacillariophyta","Bacillariophyceae","Naviculales","Pinnulariaceae","Pinnularia",NA,"Pinnularia"
"3768","c83c55d6458b7d0b806aa1859fd35008a2f5371f","species",NA,"Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia palea","Nitzschia palea"
"3769","a1e523ecb131c7d3c60977a5f6ead1db1364c37f","genus",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium",NA,"Cochliopodium"
"3770","c7d4af91b20cd1ca4eeacb03aa44adc3c11a062f","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"3771","06096e550ce0185cc663c80eef73d3eafbe01691","class",NA,"Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA,"Alphaproteobacteria"
"3772","4cbf5c53454a47d01a4fbf5c758653451f2120f6","class",NA,NA,"Dinophyceae",NA,NA,NA,NA,"Dinophyceae"
"3773","09974d166c7080fd58bc0d57bc5a83bdc661d1e4","species",NA,NA,"Chrysophyceae","Chromulinales","Dinobryaceae","Dinobryon","Dinobryon pediforme","Dinobryon pediforme"
"3774","a6b193a3cd85f016831b9c758055614b3d6fe2c1","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"3775","154cba78b6986a78cd2f061af03269b3f05e7983","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes"
"3776","263a6de62b8edb5de92d777de1844dbca7761741","order","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Hypocreales"
"3777","a4ff514ca9acbfa6454b02a6159190e9e0f80c7c","order","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Hypocreales"
"3778","43fa1df67e8a82f25622a3fd91251e53c9a1d76b","species",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Pythium","Pythium aphanidermatum","Pythium aphanidermatum"
"3779","b9f0234297410fd0233ba53cd3451f019b5ed8c5","genus","Fungi","Ascomycota","Leotiomycetes",NA,"Pseudeurotiaceae","Pseudogymnoascus",NA,"Pseudogymnoascus"
"3780","5dc59bdcb5fe9f6a3b3a42054bbd10a22652bdac","family",NA,"Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Bradyrhizobiaceae",NA,NA,"Bradyrhizobiaceae"
"3781","7a7d6d18f83df2e4795b44af4e5e1670c8d764a3","species","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Beauveria","Beauveria bassiana","Beauveria bassiana"
"3782","1be237df3f85faf0e18a74abfbaebc73792ee397","genus",NA,"Bacillariophyta","Bacillariophyceae","Naviculales","Pinnulariaceae","Pinnularia",NA,"Pinnularia"
"3783","82e90fa9029b438b6e323cc0de8fbfbe7ae91bec","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"3784","66de4b0e33ad7ff7ae8024dbee13b0d162fea323","genus","Metazoa","Arthropoda","Insecta","Coleoptera","Carabidae","Amara",NA,"Amara"
"3785","89f608497c472dee748683b9c019e144a4cbf1e3","order",NA,"Proteobacteria","Alphaproteobacteria","Sphingomonadales",NA,NA,NA,"Sphingomonadales"
"3786","7a05e0efbac7fbd24701bfaf1aec99d7ccc0bfac","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"3787","cf7aa6233507144d7f5034214fcd79bf0e818181","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola"
"3788","7628f26f510eff904961926a99868febe278fdff","order","Metazoa","Cnidaria","Hydrozoa","Siphonophorae",NA,NA,NA,"Siphonophorae"
"3789","8db0bc09997cf48d87a36f8efcb560584f207a19","species",NA,"Proteobacteria","Alphaproteobacteria",NA,NA,"Micavibrio","Micavibrio aeruginosavorus","Micavibrio aeruginosavorus"
"3790","4f0135fc9172d1a1d6f10ed4e2901457b5e49d67","species","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Verticillium","Verticillium nonalfalfae","Verticillium nonalfalfae"
"3791","4d2cfe5e25ed2894aaaf868e91d4b7fbd06e8c73","family","Metazoa","Arthropoda","Insecta","Diptera","Cecidomyiidae",NA,NA,"Cecidomyiidae"
"3792","eb37e3e2a331f542ad53b131a647b9678b5f4d2d","family","Metazoa","Gastrotricha",NA,"Chaetonotida","Chaetonotidae",NA,NA,"Chaetonotidae"
"3793","c4206c274d3eaf6be7c8ff4a394a4c3587ab76ad","class","Metazoa","Nematoda","Chromadorea",NA,NA,NA,NA,"Chromadorea"
"3794","0a6f9a0bcdbf3f1026d1df52395fa7387100054d","species",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","Cupriavidus metallidurans","Cupriavidus metallidurans"
"3795","e2725e8745e1343a335d2b6609815ba9412312b9","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"3796","fd048dbda160d9dbadfe358ee4728f0b6f04a3d9","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa"
"3797","28d45f552e15d0ec6b6858c3ceb8acafd8aef697","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"3798","492352c299973bf6d52c7cdfc8fab390f28b0884","genus",NA,"Bacillariophyta","Bacillariophyceae","Eunotiales","Eunotiaceae","Eunotia",NA,"Eunotia"
"3799","8caa8fcb0a98e8e50c12b3004dd13628806f3360","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"3800","d62b012c0629027e225851818b62b5e1cfbd1e63","order","Fungi","Chytridiomycota","Monoblepharidomycetes","Monoblepharidales",NA,NA,NA,"Monoblepharidales"
"3801","d34162fa5a836fd6637fd4995cc9791a31a58570","species",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium","Cochliopodium larifeili","Cochliopodium larifeili"
"3802","9c37cea51e6fc482ac24f8d886a4c802e2ea85b8","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"3803","13b75fb812875fa45885dd05d1e4135abad89381","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"3804","df23521d25fee84ec38172998fc535a40c3d94c1","class",NA,"Proteobacteria","Betaproteobacteria",NA,NA,NA,NA,"Betaproteobacteria"
"3805","14f946b9cc163269a4f00e5245b71b69bd398452","genus",NA,"Bacillariophyta","Bacillariophyceae","Naviculales","Pinnulariaceae","Pinnularia",NA,"Pinnularia"
"3806","174a994418bfdd07c33dbdf4599be4d3397724e1","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"3807","8c5af677c3cfe40585555fc8d6c3fd006dbc6fae","genus",NA,"Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium",NA,"Mesorhizobium"
"3808","522d6cdd09548fa2eea045f35610e95790c350fd","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"3809","d586ef8dca73c82c6efd7e491f359521d2fc9052","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"3810","0b578dad461ffe5fb2615f27858a0a35e186f492","order","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Hypocreales"
"3811","5698fb87a4f21af2d057cabb214f2939cf1f10b9","order",NA,"Proteobacteria","Alphaproteobacteria","Rhodospirillales",NA,NA,NA,"Rhodospirillales"
"3812","9db55a2cb70739cf1199b766abc4f4310acc5b2f","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae"
"3813","5bc3e5500431d2c0a4ad3cbd4979e5f1f71f3bea","class",NA,"Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA,"Alphaproteobacteria"
"3814","f285ee9897d66753640ea451e90c37787c0ab6ff","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa"
"3815","2af836a68daf647a16aae8a49644ddccd6748466","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes"
"3816","82b52e27b500d976e52804215eb7b738be185b4b","species",NA,"Discosea","Flabellinia",NA,"Vannellidae","Ripella","Ripella platypodia","Ripella platypodia"
"3817","6bf4cc9031a41928dd6845de8b16e6ce581582de","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes"
"3818","35a3d69f8f1501c928f9faeda9816bc9c736c829","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae"
"3819","95b314b8aebca67a6798b3c29749a690225693da","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes"
"3820","ea75c81ce9e1c400c743b8937243cb20829a9394","order","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Hypocreales"
"3821","c14296f3f8c8e832992d464c3df397d867ad6cf1","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"3822","cf7fe737057980e6f545f9e07e97643046a39fbe","genus",NA,"Discosea",NA,"Longamoebia","Acanthamoebidae","Acanthamoeba",NA,"Acanthamoeba"
"3823","57e8641e22b82ffaea69743ee3f4612d6e2bc0f3","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Pythium",NA,"Pythium"
"3824","4f180fbdb4c9e5dff7642360cb573eb33af03a25","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"3825","bcda10944698303fc8eb768a188a306201cff14b","genus",NA,"Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Fistulifera",NA,"Fistulifera"
"3826","7312d7e49dae6e4d6a40d34ebcc54ca8ef9cb1e1","genus",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium",NA,"Cochliopodium"
"3827","d20d592a1bd7c2fe3dcdd4e2627b5c9aaf449d0a","family",NA,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae",NA,NA,"Xanthomonadaceae"
